mandt,ebeln,ebelp,loekz,statu,aedat,txz01,matnr,ematn,bukrs,werks,lgort,bednr,matkl,infnr,idnlf,ktmng,menge,meins,bprme,bpumz,bpumn,umrez,umren,netpr,peinh,netwr,brtwr,agdat,webaz,mwskz,bonus,insmk,spinf,prsdr,schpr,mahnz,mahn1,mahn2,mahn3,uebto,uebtk,untto,bwtar,bwtty,abskz,agmem,elikz,erekz,pstyp,knttp,kzvbr,vrtkz,twrkz,wepos,weunb,repos,webre,kzabs,labnr,konnr,ktpnr,abdat,abftz,etfz1,etfz2,kzstu,notkz,lmein,evers,zwert,navnw,abmng,prdat,bstyp,effwr,xoblr,kunnr,adrnr,ekkol,sktof,stafo,plifz,ntgew,gewei,txjcd,etdrk,sobkz,arsnr,arsps,insnc,ssqss,zgtyp,ean11,bstae,revlv,geber,fistl,fipos,ko_gsber,ko_pargb,ko_prctr,ko_pprctr,meprf,brgew,volum,voleh,inco1,inco2,vorab,kolif,ltsnr,packno,fplnr,gnetwr,stapo,uebpo,lewed,emlif,lblkz,satnr,attyp,vsart,handoverloc,kanba,adrn2,cuobj,xersy,eildt,drdat,druhr,drunr,aktnr,abeln,abelp,anzpu,punei,saiso,saisj,ebon2,ebon3,ebonf,mlmaa,mhdrz,anfnr,anfps,kzkfg,usequ,umsok,banfn,bnfpo,mtart,uptyp,upvor,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,sikgr,mfzhi,ffzhi,retpo,aurel,bsgru,lfret,mfrgr,nrfhg,j_1bnbm,j_1bmatuse,j_1bmatorg,j_1bownpro,j_1bindust,abueb,nlabd,nfabd,kzbws,bonba,fabkz,j_1aindxp,j_1aidatep,mprof,eglkz,kztlf,kzfme,rdprf,techs,chg_srv,chg_fplnr,mfrpn,mfrnr,emnfr,novet,afnam,tzonrc,iprkz,lebre,berid,xconditions,apoms,ccomp,grant_nbr,fkber,status,reslo,kblnr,kblpos,weora,srv_bas_com,prio_urg,prio_req,empst,diff_invoice,trmrisk_relevant,creationdate,creationtime,spe_abgru,spe_crm_so,spe_crm_so_item,spe_crm_ref_so,spe_crm_ref_item,spe_crm_fkrel,spe_chng_sys,spe_insmk_src,spe_cq_ctrltype,spe_cq_nocq,reason_code,cqu_sar,anzsn,spe_ewm_dtc,exlin,exsnr,ehtyp,retpc,dptyp,dppct,dpamt,dpdat,fls_rsto,ext_rfx_number,ext_rfx_item,ext_rfx_system,srm_contract_id,srm_contract_itm,blk_reason_id,blk_reason_txt,itcons,fixmg,wabwe,cmpl_dlv_itm,inco2_l,inco3_l,externalreferenceid,tc_aut_det,manual_tc_reason,fiscal_incentive,tax_subject_st,fiscal_incentive_id,sf_txjcd,bev1_negen_item,bev1_nedepfree,bev1_nestruccat,advcode,budget_pd,excpe,fmfgus_key,iuid_relevant,mrpind,sgt_scat,sgt_rcat,wrf_charstc1,wrf_charstc2,wrf_charstc3,refsite,serru,sernp,disub_sobkz,disub_pspnr,disub_kunnr,disub_vbeln,disub_posnr,disub_owner,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fsh_atp_date,fsh_vas_rel,fsh_vas_prnt_id,fsh_transaction,fsh_item_group,fsh_item,fsh_ss,fsh_grid_cond_rec,fsh_psm_pfm_split,cnfm_qty,fsh_pqr_uepos,ref_item,source_id,source_key,put_back,pol_id,cons_order,operation_flag,is_deleted,recordstamp
250,4500000055,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-02,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,07:38:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:38:55.648181+00:00
250,4500000055,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-02,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,07:38:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-03 07:51:15.775266+00:00
250,4500000056,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-02,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,07:53:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:53:47.136520+00:00
250,4500000056,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-02,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,07:53:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-03 07:55:23.586106+00:00
250,4500000057,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,08:03:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 08:03:26.204094+00:00
250,4500000062,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,10:36:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 10:36:46.389326+00:00
250,4500000061,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,09:32:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 09:32:17.698178+00:00
250,4500000057,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,08:03:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-03 08:11:42.132231+00:00
250,4500000058,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-02,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,08:15:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 08:15:08.038275+00:00
250,4500000058,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-02,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,08:15:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-03 08:17:27.620527+00:00
250,4500000059,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,08:25:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 08:25:44.564902+00:00
250,4500000060,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,08:27:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 08:27:23.274208+00:00
250,4500000059,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,08:25:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-03 08:28:03.853018+00:00
250,4500000064,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,13:01:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 13:01:40.934606+00:00
250,4500000065,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,13:02:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 13:02:13.888598+00:00
250,4500000021,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2020-01-01,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-25,09:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000032,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-01,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-01,13:24:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000047,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-19,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:41:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000050,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-02,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,06:05:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000060,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,08:27:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500001194,10,,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-25,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost and Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-25,10:15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-25 10:15:52.239472+00:00
250,4500001194,10,,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-25,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost and Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-25,10:15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 10:17:58.236302+00:00
250,4500001194,10,,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V2,,,,2022-02-25,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost and Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-25,10:15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:11:16.105496+00:00
250,4500001195,10,,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,20.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,200.0,200.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-25,F,196.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost and Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-25,11:32:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-25 11:32:42.980134+00:00
250,4500001196,10,,,2022-03-02,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,1.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,10.0,10.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-03-01,F,9.8,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost and Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-02,06:19:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-02 06:19:33.291597+00:00
250,4500000044,10,,,2022-02-02,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000025.0,,,30.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,2400.0,2400.0,,2.0,V0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,,,,,2022-02-26,F,2352.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 09:28:19.660259+00:00
